"snapshot-date","sku","fnsku","asin","product-name","condition","available","fc-transfer","pending-removal-quantity","inv-age-0-to-90-days","inv-age-91-to-180-days","inv-age-181-to-270-days","inv-age-271-to-365-days","inv-age-366-to-455-days","inv-age-456-plus-days","currency","units-shipped-t7","units-shipped-t30","units-shipped-t60","units-shipped-t90","alert","your-price","sales-price","lowest-price-new-plus-shipping","lowest-price-used","recommended-action","DEPRECATED healthy-inventory-level","recommended-sales-price","recommended-sale-duration-days","recommended-removal-quantity","estimated-cost-savings-of-recommended-actions","sell-through","item-volume","volume-unit-measurement","storage-type","storage-volume","marketplace","product-group","sales-rank","days-of-supply","estimated-excess-quantity","weeks-of-cover-t30","weeks-of-cover-t90","featuredoffer-price","sales-shipped-last-7-days","sales-shipped-last-30-days","sales-shipped-last-60-days","sales-shipped-last-90-days","inv-age-0-to-30-days","inv-age-31-to-60-days","inv-age-61-to-90-days","inv-age-181-to-330-days","inv-age-331-to-365-days","estimated-storage-cost-next-month","inbound-quantity","inbound-working","inbound-shipped","inbound-received","no-sale-last-6-months","Total Reserved Quantity","unfulfillable-quantity","quantity-to-be-charged-ais-181-210-days","estimated-ais-181-210-days","quantity-to-be-charged-ais-211-240-days","estimated-ais-211-240-days","quantity-to-be-charged-ais-241-270-days","estimated-ais-241-270-days","quantity-to-be-charged-ais-271-300-days","estimated-ais-271-300-days","quantity-to-be-charged-ais-301-330-days","estimated-ais-301-330-days","quantity-to-be-charged-ais-331-365-days","estimated-ais-331-365-days","quantity-to-be-charged-ais-366-455-days","estimated-ais-366-455-days","quantity-to-be-charged-ais-456-plus-days","estimated-ais-456-plus-days","historical-days-of-supply","fba-minimum-inventory-level","fba-inventory-level-health-status","Recommended ship-in quantity","Recommended ship-in date","Last updated date for Historical Days of Supply","Exempted from Low-Inventory-Level fee?","Low-Inventory-Level fee applied in current week?","Short term historical days of supply","Long term historical days of supply","Inventory age snapshot date","Inventory Supply at FBA","Reserved FC Processing","Reserved Customer Order","Reserved Staging","Total Days of Supply (including units from open shipments)","supplier","is-seasonal-in-next-3-months","season-name","season-start-date","season-end-date"
"2026-07-28","SATIN-4PC-KING-LAVENDER","X0042WNOFL","B0CQRX1Q8Z","DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky King Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Lavender)","New","21","1","0","22","0","0","0","0","0","USD","2","27","33","48","","52.95","0.0","52.95","0.0","CreateShippingPlan","","","0","0","","2.58","0.261105","cubic feet","Standard","5.483205","US","gl_home","4372","26","0","3","5","52.95","64.49","983.37","1156.53","1639.42","22","0","0","0","0","","0","0","0","0","","2","0","","","","","","","","","","","","","","","","","30.9","52","Low stock","88","2026-08-04","2026-07-27","Yes","No","30.9","24.1","2026-07-25","22","2","0","0","28","unassigned","N","","",""
"2026-07-28","SATIN-KING-PURPLE","X002J0NE3F","B0839LKZV9","DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky King Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Purple)","New","0","1","0","1","0","0","0","0","0","USD","2","30","84","157","","33.95","0.0","33.95","0.0","CreateShippingPlan","","0.0","0","0","0.0","2.3","0.236339","cubic feet","Standard","0.0","US","gl_home","4372","0","0","0","0","33.95","67.9","1016.8","2831.4","5291.31","1","0","0","0","0","0.04","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","36.1","82","Low stock","199","2026-08-04","2026-07-27","Yes","No","7.4","36.1","2026-07-25","1","0","0","0","0","unassigned","N","","",""
"2026-07-28","BAMBOO-QUEEN-SAGE GREEN-6PCS","X00438NUNP","B0CQ3CDRTN","DECOLURE 100% Viscose Derived from Bamboo Sheets Queen Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Sage Green)","New","200","55","0","75","15","171","0","0","0","USD","14","69","172","252","","84.99","0.0","84.98","0.0","CreateShippingPlan","","0.0","0","0","0.0","0.7","0.261943","cubic feet","Standard","52.3886","US","gl_home","9357","187","0","11","10","76.49","1129.78","5412.65","13184.98","19379.43","67","3","5","171","0","120.12","0","0","0","0","","3","0","11","1.44","4","1.04","162","63.65","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","112.3","121","Healthy","","","2026-07-27","Yes","No","70.0","112.3","2026-07-25","255","1","1","1","189","unassigned","N","","",""
"2026-07-28","SL-CLG-COMF-BLUE/LIGHT-GREY-TWIN","X004OD03Q1","B0F7M5S7FT","SLEEPHORIA Cooling Comforter - BreezeWeave Cooling Blanket Twin Size for Hot Sleepers & Deep Rest - Cloud Soft, Breathable, Ultra Durable, Easy Care, Reversible - 68 x 90 in (Blue & Light Grey)","New","49","0","0","49","0","0","0","0","0","USD","1","3","10","11","","61.99","0.0","61.99","0.0","NoExcessInventory","","0.0","0","0","0.0","0.29","0.624086","cubic feet","Standard","30.580214","US","gl_home","67231","244","0","65","57","61.99","54.99","164.97","533.4","588.39","2","12","35","0","0","37.68","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","302.6","6","Healthy","","","2026-07-27","Yes","No","302.6","296.7","2026-07-25","49","0","0","0","244","unassigned","N","","",""
"2026-07-28","SATIN-QUEEN-BLUE-6PCS","X003UMBNDJ","B0C7FJ461D","DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Blue)","New","110","1","0","55","50","12","0","0","0","USD","4","26","53","75","","30.95","0.0","30.95","0.0","NoRestockExcessActionRequired","","0.0","0","0","29.81","0.54","0.219769","cubic feet","Standard","24.17459","US","gl_home","15592","156","0","16","19","30.95","126.79","826.49","1681.14","2401.04","0","13","42","12","0","43.14","0","0","0","0","","4","0","43","4.73","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","166.9","48","Healthy","","","2026-07-27","Yes","No","139.3","166.9","2026-07-25","111","2","2","0","162","unassigned","N","","",""
"2026-07-28","LINEN-CURTAIN-52x108-BEIGE-2-PCS","X004NSMYWD","B0F6371Q67","DECOLURE Linen Blackout Curtains - SunShield 108 Inches Long Black Out Curtains for Living Room and Bedroom Windows - Luxury Faux Linen, 2 Panels Set, Ultra Durable - 108 Length x 52 in (Beige)","New","26","0","0","0","0","0","26","0","0","USD","","","","","Low traffic","34.99","0.0","34.99","0.0","Create removal order","","0.0","0","0","1387.61","0.0","0.199952","cubic feet","Standard","5.198752","US","gl_home","456744","","26","","","24.49","","","","","0","0","0","0","26","36.29","0","0","0","0","26","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","16","18.88","10","13.8","0","0.0","","","Excess","","","","","","","","2026-07-25","26","0","0","0","","unassigned","N","","",""
"2026-07-28","SL-QUILT-SET-KING-LIGHT-GREY","X004R3N4JV","B0FGZ6PCS1","SLEEPHORIA King Quilt Bedding Set - Cloud Soft All-Season Bedspread 3 PC w/Shams, Bed Quilt King Size Coverlet - Oversized, Light Weight, Ultra Durable, Easy Care - 106 x 96 in (Light Grey)","New","445","0","0","7","1","13","425","0","0","USD","3","12","15","15","","39.99","0.0","35.99","0.0","Edit listing","","0.0","0","0","86270.51","0.03","0.729089","cubic feet","Oversize","324.444605","US","gl_home","97758","366","445","148","385","35.99","107.97","440.88","544.85","544.85","3","3","1","438","0","1965.64","0","0","0","0","","4","1","3","1.09","3","2.19","6","6.56","2","7.95","425","1766.23","0","0.0","0","0.0","0","0.0","3197.9","8","Excess","","","2026-07-27","Yes","No","1140.6","3197.9","2026-07-25","445","2","2","0","366","unassigned","N","","",""
"2026-07-28","SL-COOLING-FITTED-FULL-CREAM","X004OD84UD","B0F7M664QG","SLEEPHORIA Cooling Fitted Sheet Full Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft, Ultra Durable - 52 x 72 in (Cream)","New","31","0","0","2","0","0","32","0","0","USD","3","17","21","31","","31.99","0.0","29.99","0.0","Create Outlet deal","","16.49","2","0","1016.34","0.61","0.138","cubic feet","Standard","4.278","US","gl_home","26032","91","31","7","13","31.99","89.97","485.83","607.79","887.69","0","0","2","0","32","31.26","0","0","0","0","","2","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","32","30.46","0","0.0","149.8","17","Excess","","","2026-07-27","Yes","No","71.7","149.8","2026-07-25","31","0","2","0","98","unassigned","N","","",""
"2026-07-28","SILK-PILLOWCASE-KING-WHITE-1PCS","X004CA0CNF","B0DBR8Y5Y2","DECOLURE 100% Pure Mulberry Silk Pillow Case King Size – Highest Grade 30 Momme 6A+, Luxuriously Soft & Cooling Silk Pillowcase for Hair & Skin, Hypoallergenic, Breathable, Hidden Zipper (White)","New","256","0","0","259","0","0","0","0","0","USD","7","40","64","111","","54.95","0.0","54.95","0.0","NoExcessInventory","","0.0","0","0","0.0","0.69","0.039977","cubic feet","Standard","10.234112","US","gl_home","217093","307","0","25","29","54.95","384.65","2178.75","3382.05","5818.9","8","251","0","0","0","8.28","0","0","0","0","","2","0","","","","","","","","","","","","","","","","","213.9","52","Healthy","","","2026-07-27","Yes","No","213.9","115.2","2026-07-25","256","1","1","0","310","unassigned","N","","",""
"2026-07-28","SS-SATIN-STRIPED-BLUE-TWIN-3PCS","X004D7K8OZ","B0DDR9XL62","SLEEP SANCTUARY Satin Sheets Twin Size – 3 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Striped Blue)","New","38","0","0","0","0","0","0","0","39","USD","2","2","3","4","","29.95","27.95","23.96","0.0","Edit listing","","0.0","0","0","1364.77","0.07","0.128822","cubic feet","Standard","4.895236","US","gl_home","8682","366","38","76","123","29.95","47.92","47.92","83.87","113.82","0","0","0","0","0","42.05","0","0","0","0","","0","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","39","39.7","1215.3","4","Excess","","","2026-07-27","Yes","No","1195.0","1215.3","2026-07-25","38","0","0","0","366","unassigned","N","","",""
"2026-07-28","SS-BAMBOO-BURGUNDY-TWIN-4PCS","X004D8VMLR","B0DDV12K7H","SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets Twin Size 4pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Burgundy)","New","13","0","0","1","1","1","10","0","0","USD","0","0","2","4","Low conversion","54.99","0.0","54.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","957.86","0.29","0.202365","cubic feet","Standard","2.630745","US","gl_home","86667","207","13","","42","54.99","0.0","0.0","116.98","226.96","1","0","0","11","0","14.43","0","0","0","0","","0","0","2","0.2","0","0.0","0","0.0","6","6.62","4","4.61","0","0.0","0","0.0","0","0.0","","4","Excess","","","","","","","245.2","2026-07-25","13","0","0","0","207","unassigned","N","","",""
"2026-07-28","SS-SATIN-BABY-BLUE-FULL-4PCS","X004D7K8RR","B0DDR4HJCS","SLEEP SANCTUARY Satin Sheets Full Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Baby Blue)","New","81","12","0","1","3","2","89","0","0","USD","11","35","53","66","","31.95","29.95","25.76","0.0","NoRestockExcessActionRequired","","0.0","0","0","464.65","0.48","0.246137","cubic feet","Standard","19.937097","US","gl_home","8682","118","68","9","15","29.95","304.55","1020.28","1552.26","1967.61","0","1","0","91","0","130.84","0","0","0","0","","3","0","2","0.25","0","0.0","1","0.37","89","119.4","0","0.0","0","0.0","0","0.0","0","0.0","195.3","51","Excess","16","2026-08-04","2026-07-27","Yes","No","89.8","195.3","2026-07-25","93","3","0","0","121","unassigned","N","","",""
"2026-07-28","BAMBOO-FULL-SAGE GREEN","X0040HMSOL","B0CLKFLJMZ","DECOLURE 100% Viscose Derived from Bamboo Sheets Full Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Sage Green)","New","102","2","0","1","3","100","0","0","0","USD","6","18","36","50","","69.99","0.0","61.73","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.38","0.252785","cubic feet","Standard","25.78407","US","gl_home","9485","265","0","22","26","69.99","370.38","1156.6","2293.95","3183.04","1","0","0","100","0","148.03","0","0","0","0","","1","0","2","0.25","1","0.25","2","0.76","97","133.69","0","0.0","0","0.0","0","0.0","0","0.0","203.4","26","Healthy","","","2026-07-27","Yes","No","147.7","203.4","2026-07-25","104","1","0","0","268","unassigned","N","","",""
"2026-07-28","SS-SATIN-STRIPED-RED-KING-4PCS","X004D7LWR7","B0DDRDMJCT","SLEEP SANCTUARY Satin Sheets King Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Striped Red)","New","40","0","0","0","0","0","0","0","43","USD","4","7","11","15","","35.95","33.95","29.36","0.0","NoRestockExcessActionRequired","","0.0","0","0","789.84","0.29","0.294616","cubic feet","Standard","11.78464","US","gl_home","8682","210","29","22","34","33.95","117.44","221.7","351.93","495.73","0","0","0","0","0","97.89","0","0","0","0","","1","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","43","100.08","337.4","16","Excess","","","2026-07-27","Yes","No","180.8","337.4","2026-07-25","40","1","0","0","216","unassigned","N","","",""
"2026-07-28","SATIN-FITTED-TWIN-WHITE","X004CBVFCV","B0DBVZSNZ4","DECOLURE Satin Fitted Sheet Twin Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (White)","New","73","0","0","4","70","0","0","0","0","USD","9","35","54","73","","16.95","0.0","16.94","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","0.65","0.130601","cubic feet","Standard","9.533873","US","gl_home","9976","119","0","8","13","16.94","152.46","589.76","950.41","1268.83","0","2","2","0","0","6.02","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","142.8","42","Healthy","10","2026-08-04","2026-07-27","Yes","No","73.4","142.8","2026-07-25","73","0","0","0","119","unassigned","N","","",""
"2026-07-28","SL-QUILT-SET-QUEEN-TAUPE","X004R3N28T","B0FGZXMY7K","SLEEPHORIA Queen Quilt Bedding Set - Cloud Soft All-Season Bedspread 3 PC w/Shams, Bed Quilt Queen Size Coverlet - Oversized, Light Weight, Ultra Durable, Easy Care - 90 x 96 in (Taupe)","New","236","0","0","2","2","7","227","0","0","USD","2","6","6","6","","36.99","0.0","33.29","0.0","Edit listing","","0.0","0","0","41311.28","0.02","0.659205","cubic feet","Oversize","155.57238","US","gl_home","97758","366","236","157","511","33.29","66.58","214.54","214.54","214.54","0","2","0","234","0","934.71","0","0","0","0","","0","0","4","1.32","2","1.32","2","1.98","0","0.0","227","852.94","0","0.0","0","0.0","0","0.0","5475.5","7","Excess","","","2026-07-27","Yes","No","1815.5","5475.5","2026-07-25","236","0","0","0","366","unassigned","N","","",""
"2026-07-28","BAMBOO-KING-MIDGREY-6PCS","X00438TLL5","B0CQ319J1Z","DECOLURE 100% Viscose Derived from Bamboo Sheets King Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Midgrey)","New","168","6","0","182","0","0","0","0","0","USD","17","83","181","251","","89.99","0.0","89.98","0.0","NoRestockExcessActionRequired","","0.0","0","0","0.0","1.58","0.367236","cubic feet","Standard","61.695648","US","gl_home","9357","204","0","18","19","80.99","1514.69","7334.01","15843.03","21857.43","132","50","0","0","0","34.28","216","0","0","216","","4","0","","","","","","","","","","","","","","","","","66.0","61","Healthy","","","2026-07-27","Yes","No","66.0","57.1","2026-07-25","390","4","0","0","206","unassigned","N","","",""
"2026-07-28","SATIN-FITTED-FULL-BLUSH-PINK","X004CBS4ON","B0DBVZNLSM","DECOLURE Satin Fitted Sheet Full Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Blush Pink)","New","87","1","0","0","1","42","50","0","0","USD","10","24","43","51","","17.95","0.0","17.94","0.0","NoRestockExcessActionRequired","","0.0","0","0","3.88","0.39","0.137325","cubic feet","Standard","11.947275","US","gl_home","9976","136","0","14","22","17.94","179.4","427.98","761.53","909.13","0","0","0","92","0","58.11","0","0","0","0","","4","0","0","0.0","2","0.27","20","4.12","70","52.39","0","0.0","0","0.0","0","0.0","0","0.0","210.0","31","Healthy","","","2026-07-27","Yes","No","115.6","210.0","2026-07-25","88","2","2","0","143","unassigned","N","","",""
"2026-07-28","SL-QUILT-SET-KING-NAVY-BLUE","X004R3SISN","B0FGZMRVY7","SLEEPHORIA King Quilt Bedding Set - Cloud Soft All-Season Bedspread 3 PC w/Shams, Bed Quilt King Size Coverlet - Oversized, Light Weight, Ultra Durable, Easy Care - 106 x 96 in (Navy Blue)","New","140","0","0","0","0","4","146","0","0","USD","6","17","19","20","","39.99","0.0","35.99","0.0","Edit listing","","0.0","0","0","31267.32","0.11","0.842757","cubic feet","Oversize","117.98598","US","gl_home","97758","366","140","32","91","35.99","215.94","647.83","711.81","751.8","0","0","0","150","0","713.91","0","0","0","0","","3","0","3","1.26","1","0.84","0","0.0","0","0.0","146","701.34","0","0.0","0","0.0","0","0.0","1057.3","7","Excess","","","2026-07-27","Yes","No","362.2","1057.3","2026-07-25","140","1","2","0","366","unassigned","N","","",""
"2026-07-28","SS-SATIN-TAUPE-QUEEN-4PCS","X004D7EX8R","B0DDR4V4XB","SLEEP SANCTUARY Satin Sheets Queen Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Taupe)","New","176","0","0","120","26","13","18","0","3","USD","9","21","29","40","","33.95","31.95","30.94","0.0","Edit listing","","0.0","0","0","1399.74","0.23","0.293941","cubic feet","Standard","51.733616","US","gl_home","8682","366","157","33","57","33.95","287.47","681.26","966.07","1339.52","0","24","96","31","0","128.38","0","0","0","0","","1","0","2","0.29","0","0.0","6","2.64","18","28.83","6","10.05","0","0.0","0","0.0","3","6.97","436.0","35","Excess","","","2026-07-27","Yes","No","303.1","436.0","2026-07-25","176","1","0","0","366","unassigned","N","","",""
"2026-07-28","SL-COOLING-SHEET-TWIN-NAVY-BLUE","X004OD4MHR","B0F7LYVZMY","SLEEPHORIA Cooling Sheets - BreezeWeave 3 PC Twin Size Cooling Bed Sheets for Hot Sleepers & Deep, Cool Rest - Cloud Soft, Silky Smooth, 16 in Deep Pocket, Ultra Durable (Navy Blue)","New","63","18","0","81","0","0","0","0","0","USD","2","6","32","60","","49.99","0.0","49.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","235.57","1.44","0.23504","cubic feet","Standard","14.80752","US","gl_home","82219","212","0","42","13","49.98","99.98","297.44","1594.68","3085.4","81","0","0","0","0","13.11","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","130.6","31","Healthy","","","2026-07-27","Yes","No","130.6","44.5","2026-07-25","81","0","0","0","212","unassigned","N","","",""
"2026-07-28","SS-SATIN-BLUSH-PINK-FULL-4PCS","X004D7HDMP","B0DDR6TLF6","SLEEP SANCTUARY Satin Sheets Full Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Blush Pink)","New","127","1","0","1","1","0","1","0","128","USD","7","22","27","34","","31.95","29.95","22.45","0.0","NoRestockExcessActionRequired","","0.0","0","0","5824.96","0.22","0.257601","cubic feet","Standard","32.715327","US","gl_home","8682","366","114","23","48","31.95","167.08","614.43","767.79","994.44","1","0","0","0","1","277.85","0","0","0","0","","2","0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","1","1.52","0","0.0","128","260.54","389.9","20","Excess","","","2026-07-27","Yes","No","218.3","389.9","2026-07-25","128","1","1","0","366","unassigned","N","","",""
"2026-07-28","SL-COOLING-FITTED-KING-LIGHT-PINK","X004OD56R7","B0F7M5CDV3","SLEEPHORIA Cooling Fitted Sheet King Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft, Ultra Durable - 73 x 77 in (Light Pink)","","0","0","0","1","0","0","0","0","0","USD","0","14","65","91","","0.0","0.0","0.0","0.0","CreateShippingPlan","","","0","0","","2.06","0.175523","cubic feet","Standard","0.0","US","gl_home","26032","0","0","0","0","34.99","0.0","461.86","2202.7","3065.44","1","0","0","0","0","","0","0","0","0","","1","0","","","","","","","","","","","","","","","","","43.1","39","Out of stock","64","2026-07-26","2026-07-27","Yes","No","4.5","43.1","2026-07-25","0","0","1","0","10","unassigned","N","","",""
"2026-07-28","SS-BAMBOO-PURPLE-TWIN-4PCS","X004D8TOFX","B0DDTZJVSL","SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets Twin Size 4pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Purple)","New","14","0","0","0","0","0","14","0","0","USD","0","1","5","10","","54.99","0.0","54.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","894.46","0.55","0.202365","cubic feet","Standard","2.83311","US","gl_home","86667","292","14","56","18","54.99","0.0","54.99","268.2","543.15","0","0","0","14","0","17.82","0","0","0","0","","0","0","0","0.0","0","0.0","0","0.0","6","6.62","8","9.22","0","0.0","0","0.0","0","0.0","215.5","3","Excess","","","2026-07-27","Yes","No","215.5","160.9","2026-07-25","14","0","0","0","292","unassigned","N","","",""
"2026-07-28","SL-COOLING-SHEET-CAL-KING-BEIGE","X004OD1C2Z","B0F7LXFGLX","SLEEPHORIA Cooling Sheets - BreezeWeave 4 PC California King Size Cooling Bed Sheets for Hot Sleepers & Deep, Cool Rest - Cloud Soft, Silky Smooth, 16 in Deep Pocket, Ultra Durable (Beige)","New","14","36","0","53","0","0","0","0","0","USD","4","7","7","7","","69.99","0.0","69.99","0.0","NoRestockExcessActionRequired","","0.0","0","0","568.62","0.53","0.322887","cubic feet","Standard","4.520418","US","gl_home","82219","283","0","8","26","69.99","279.96","489.93","489.93","489.93","53","0","0","0","0","15.04","0","0","0","0","","1","0","","","","","","","","","","","","","","","","","107.2","10","Healthy","","","2026-07-27","Yes","No","106.8","107.2","2026-07-25","50","1","0","0","289","unassigned","N","","",""
