snapshot-date,sku,fnsku,asin,product-name,condition,available,pending-removal-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-366-to-455-days,inv-age-456-plus-days,currency,units-shipped-t7,units-shipped-t30,units-shipped-t60,units-shipped-t90,alert,your-price,sales-price,lowest-price-new-plus-shipping,lowest-price-used,recommended-action,DEPRECATED healthy-inventory-level,recommended-sales-price,recommended-sale-duration-days,recommended-removal-quantity,estimated-cost-savings-of-recommended-actions,sell-through,item-volume,volume-unit-measurement,storage-type,storage-volume,marketplace,product-group,sales-rank,days-of-supply,estimated-excess-quantity,weeks-of-cover-t30,weeks-of-cover-t90,featuredoffer-price,sales-shipped-last-7-days,sales-shipped-last-30-days,sales-shipped-last-60-days,sales-shipped-last-90-days,inv-age-0-to-30-days,inv-age-31-to-60-days,inv-age-61-to-90-days,inv-age-181-to-330-days,inv-age-331-to-365-days,estimated-storage-cost-next-month,inbound-quantity,inbound-working,inbound-shipped,inbound-received,no-sale-last-6-months,Total Reserved Quantity,unfulfillable-quantity,quantity-to-be-charged-ais-181-210-days,estimated-ais-181-210-days,quantity-to-be-charged-ais-211-240-days,estimated-ais-211-240-days,quantity-to-be-charged-ais-241-270-days,estimated-ais-241-270-days,quantity-to-be-charged-ais-271-300-days,estimated-ais-271-300-days,quantity-to-be-charged-ais-301-330-days,estimated-ais-301-330-days,quantity-to-be-charged-ais-331-365-days,estimated-ais-331-365-days,quantity-to-be-charged-ais-366-455-days,estimated-ais-366-455-days,quantity-to-be-charged-ais-456-plus-days,estimated-ais-456-plus-days,historical-days-of-supply,fba-minimum-inventory-level,fba-inventory-level-health-status,Recommended ship-in quantity,Recommended ship-in date,Last updated date for Historical Days of Supply,Exempted from Low-Inventory-Level fee?,Low-Inventory-Level fee applied in current week?,Short term historical days of supply,Long term historical days of supply,Inventory age snapshot date,Inventory Supply at FBA,Reserved FC Transfer,Reserved FC Processing,Reserved Customer Order,Total Days of Supply (including units from open shipments),supplier,is-seasonal-in-next-3-months,season-name,season-start-date,season-end-date
2026-04-30,SS-SATIN-NAVY-BLUE-TWIN-3PCS,X004D7HEE7,B0DDR95C35,"SLEEP SANCTUARY Satin Sheets Twin Size – 3 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Navy Blue)",New,67,0,48,19,0,0,0,0,USD,1,2,7,7,,31.95,0,31.95,0,Create Outlet deal,,22.36,2,0,2545.92,0.12,0.163609,cubic feet,Standard,10.961803,US,gl_home,14711,366,67,134,124,31.95,31.95,63.89,223.64,223.64,0,18,30,0,0,7.84,0,0,0,0,,5,0,,,,,,,,,,,,,,,,,1101,7,Excess,,,2026-04-27,Yes,No,1101,841.1,2026-04-27,67,0,5,0,366,unassigned,N,,,
2026-04-30,LINEN-CURTAIN-52x96-IVORY-2-PCS,X004NSX6XT,B0F6392CDG,"DECOLURE Linen Blackout Curtains - SunShield 96 Inches Long Black Out Curtains for Living Room and Bedroom Windows - Luxury Faux Linen, 2 Panels Set, Ultra Durable - 96 Length x 52 in (Ivory)",New,97,0,0,0,106,0,0,0,USD,0,0,0,0,Low traffic,31.99,0,31.99,0,Advertise listing,,0,0,0,7189.98,0,0.276048,cubic feet,Standard,26.776656,US,gl_home,5765678,366,97,,,31.99,0,0,0,0,0,0,0,106,0,145.05,0,0,0,0,,14,0,0,0,0,0,18,7.46,88,132.33,0,0,0,0,0,0,0,0,,3,Excess,,,,,,,,2026-04-27,97,0,14,0,366,unassigned,N,,,
2026-04-30,SATIN-QUEEN-PURPLE,X002IU8FNP,B0839L6R8Y,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Purple)",New,201,0,51,95,81,0,0,0,USD,23,78,152,234,,31.95,0,31.95,0,NoRestockExcessActionRequired,,0,0,0,0,0.74,0.224027,cubic feet,Standard,45.029427,US,gl_home,10574,87,0,11,12,31.95,734.85,2481.09,4845.39,7556.49,49,1,1,81,0,47.55,18,0,12,6,,29,0,2,0.22,80,17.92,0,0,0,0,0,0,0,0,0,0,0,0,122.6,129,Healthy,24,2026-05-06,2026-04-27,Yes,No,102.3,122.6,2026-04-27,232,13,15,1,96,unassigned,N,,,
2026-04-30,SATIN-STRIPE-FULL-BLACK,X0030KP0D5,B09G6KMXVX,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Full Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Striped Black)",New,51,0,30,3,23,0,0,0,USD,5,9,21,31,,29.95,0,29.95,0,NoRestockExcessActionRequired,,0,0,0,0,0.63,0.168688,cubic feet,Standard,8.603088,US,gl_home,10574,210,0,38,36,29.95,149.75,268.05,663.45,949.45,25,4,1,23,0,10.09,36,0,30,6,,4,0,2,0.17,21,3.55,0,0,0,0,0,0,0,0,0,0,0,0,176.3,21,Healthy,,,2026-04-27,Yes,No,176.3,133.5,2026-04-27,91,4,0,0,210,unassigned,N,,,
2026-04-30,SATIN-STRIPE-QUEEN-GOLD--6-PCS,X003UOC20F,B0C7K92CTB,"DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Striped Gold)",New,94,0,8,90,9,0,0,0,USD,3,42,59,61,,31.95,0,31.95,0,Create Outlet deal,,21.97,2,0,522.22,0.41,0.257588,cubic feet,Standard,24.213272,US,gl_home,24922,366,100,12,28,31.95,95.85,926.1,1269.6,1325.44,8,0,0,9,0,19.03,42,42,0,0,,13,0,6,0.78,9,2.32,0,0,0,0,0,0,0,0,0,0,0,0,222.7,16,Excess,,,2026-04-27,Yes,No,70.8,222.7,2026-04-27,147,11,2,0,366,unassigned,N,,,
2026-04-30,SATIN-STRIPE-TWIN-BLUE,X0030KP0BR,B09G6L5Z5K,"DECOLURE Satin Bed Sheets - 3 Piece Luxury Silky Twin Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Striped Blue)",New,49,0,0,0,30,21,0,0,USD,1,5,7,10,,27.95,0,27.95,0,Edit listing,,12.3,24,0,1938.79,0.16,0.162535,cubic feet,Standard,7.964215,US,gl_home,10574,366,49,39,63,27.95,29.24,124.66,175.1,260.95,0,0,0,51,0,48.76,0,0,0,0,,2,0,0,0,0,0,0,0,30,26.57,6,5.56,15,14.38,0,0,0,0,576.4,7,Excess,,,2026-04-27,Yes,No,405.5,576.4,2026-04-27,49,0,2,0,366,unassigned,N,,,
2026-04-30,SL-COOLING-SHEET-FULL-LIGHT-GREY,X004OCYHIR,B0F7LWYY19,"SLEEPHORIA Cooling Sheets - BreezeWeave 4 PC Full Size Cooling Bed Sheets for Hot Sleepers & Deep, Cool Rest - Cloud Soft, Silky Smooth, 16 in Deep Pocket, Ultra Durable (Light Grey)",New,92,0,99,0,0,0,0,0,USD,2,13,27,33,,66.99,0,66.99,0,NoExcessInventory,,0,0,0,0,0.53,0.276464,cubic feet,Standard,25.434688,US,gl_home,32563,277,0,28,36,66.99,114.98,774.87,1604.73,1974.67,19,80,0,0,0,17.29,0,0,0,0,,7,0,,,,,,,,,,,,,,,,,206.1,21,Healthy,,,2026-04-27,Yes,No,206.1,193.5,2026-04-27,92,0,6,1,303,unassigned,N,,,
2026-04-30,BAMBOO-KING-SAGE GREEN,X0040HLH9D,B0CLKCDHHS,"DECOLURE 100% Viscose Derived from Bamboo Sheets King Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Sage Green)",New,296,0,53,257,0,0,0,0,USD,20,79,229,318,,84.99,0,84.99,0,NoRestockExcessActionRequired,,0,0,0,0,0.72,0.328929,cubic feet,Standard,97.362984,US,gl_home,11515,222,0,16,13,84.99,1599.8,6252.29,17329.01,24237.62,46,4,3,0,0,74.54,36,0,24,12,,51,1,,,,,,,,,,,,,,,,,132.3,141,Healthy,,,2026-04-27,Yes,No,132.3,121.5,2026-04-27,374,42,6,3,226,unassigned,N,,,
2026-04-30,WATERPROOF-CHAIR-COVER-CHOCOLATE-4PCS,X00462ZQET,B0CY6H87BC,"Waterproof Dining Chair Covers Set of 4 - 3 Layers Thick Fabric Parsons Chair Slip Covers - Jacquard Kitchen Chair Covers & Stretch Protectors Dining Room, Restaurant - Removable Washable (Chocolate)",New,66,0,2,0,3,3,60,0,USD,6,21,29,34,,29.99,0,29.99,0,Create Outlet deal,,22.39,2,0,645.43,0.33,0.24057,cubic feet,Standard,15.87762,US,gl_home,71038,58,0,12,25,29.99,139.94,423.79,571.71,683.66,0,0,2,6,0,111.61,0,0,0,0,,1,0,1,0.12,0,0,1,0.36,3,3.93,1,1.37,0,0,60,99.6,0,0,278.4,23,Healthy,,,2026-04-27,Yes,No,115.8,278.4,2026-04-27,67,1,0,0,58,unassigned,N,,,
2026-04-30,SATIN-4PCS-KING-ROSEWOOD,X004C9TYSF,B0DBR1DWPP,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky King Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Rosewood)",New,292,0,6,91,213,0,0,0,USD,16,61,85,99,,33.95,0,33.95,0,NoRestockExcessActionRequired,,29.5,25,0,2820.18,0.25,0.339261,cubic feet,Standard,99.064212,US,gl_home,10574,236,280,19,38,32.25,543.2,2077.84,2898.52,3396.33,0,6,0,213,0,126.57,0,0,0,0,,24,0,0,0,213,72.36,0,0,0,0,0,0,0,0,0,0,0,0,390,81,Excess,,,2026-04-27,Yes,No,186,390,2026-04-27,293,1,22,1,268,unassigned,N,,,
2026-04-30,BAMBOO-CALIFKING-SAGE GREEN-6PCS,X00438MC89,B0CQ31LJ3J,"DECOLURE 100% Viscose Derived from Bamboo Sheets California King Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Double Stitching, Oeko Tex Standard (Sage Green)",New,2,0,5,0,0,0,0,0,USD,7,37,76,118,,89.99,0,89.99,0,NoRestockExcessActionRequired,,0,0,0,0,2.59,0.315226,cubic feet,Standard,0.630452,US,gl_home,14195,108,0,10,10,89.99,599.93,3099.55,6539.16,9988.61,0,5,0,0,0,0.11,96,0,96,0,,0,0,,,,,,,,,,,,,,,,,41.1,56,Low stock,18,2026-05-06,2026-04-27,Yes,No,17.2,41.1,2026-04-27,98,0,0,0,108,unassigned,N,,,
2026-04-30,BM-FULL-NAVY-BLUE,X003VHUFZZ,B0C9LT81MY,DECOLURE Cooling Sheets Full Set 4pcs - Luxurious & Ultra-Soft Full Size Cooling Sheets for Hot Sleepers - Comfortable Bamboo Viscose Microfiber Full Cooling Bed Sheets w/Deep Pockets (Navy),New,72,0,1,71,0,0,0,0,USD,0,5,9,11,,46.95,0,46.95,0,NoExcessInventory,,0,0,0,3316.51,0.14,0.217231,cubic feet,Standard,15.640632,US,gl_home,99235,366,0,57,85,46.95,0,135.91,270.17,331.11,0,0,1,0,0,11.11,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,592.8,7,Healthy,,,2026-04-27,Yes,No,447.8,592.8,2026-04-27,72,0,0,0,366,unassigned,N,,,
2026-04-30,SATIN-STRIPE-QUEEN-BLUE--6-PCS,X003UO3ADN,B0C7KJMDNG,"DECOLURE Satin Bed Sheets - 6 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Striped Blue)",New,131,0,0,113,2,1,7,26,USD,2,9,17,31,,31.95,0,31.95,0,Edit listing,,26.5,45,0,892.36,0.19,0.232741,cubic feet,Standard,30.489071,US,gl_home,24922,366,110,58,54,31.95,63.9,287.5,543.1,973.56,0,0,0,3,0,40.86,0,0,0,0,,19,0,0,0,1,0.23,1,0.35,0,0,1,1.33,0,0,7,11.25,26,47.79,663.3,19,Excess,,,2026-04-27,Yes,No,663.3,495.4,2026-04-27,131,0,19,0,366,unassigned,N,,,
2026-04-30,SL-COOLING-FITTED-QUEEN-LIGHT-GREY,X004OD9ZSD,B0F7M8GRL4,"SLEEPHORIA Cooling Fitted Sheet Queen Size - 1 PC BreezeWeave Cooling Sheets for Hot Sleepers & Cool Rest w/ 16 in Deep Pocket - Corner Straps, Cloud Soft, Ultra Durable - 57 x 77 in (Light Grey)",New,98,0,0,0,103,0,0,0,USD,7,43,65,65,,29.99,0,29.99,0,NoExcessInventory,,0,0,0,0,0.44,0.152406,cubic feet,Standard,14.935788,US,gl_home,33953,91,0,9,19,29.99,209.93,1359.57,2025.35,2025.35,0,0,0,103,0,84.47,0,0,0,0,,3,0,0,0,0,0,0,0,103,85.56,0,0,0,0,0,0,0,0,225.4,,,,,2026-04-27,Yes,No,91.1,225.4,2026-04-27,101,3,0,0,91,unassigned,N,,,
2026-04-30,BAMBOO-QUEEN-LIGHTBLUE-6PCS,X00438TKV1,B0CQ32F3HY,"DECOLURE 100% Viscose Derived from Bamboo Sheets Queen Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Light Blue)",New,416,0,15,85,371,0,0,0,USD,26,182,300,404,,84.99,0,84.99,0,NoRestockExcessActionRequired,,0,0,0,0,0.57,0.325183,cubic feet,Standard,135.276128,US,gl_home,14195,88,0,13,19,84.99,2149.74,13864.68,23572.25,31496.21,2,1,12,371,0,164.85,192,192,0,0,,56,0,160,26.02,289,94.06,0,0,0,0,0,0,0,0,0,0,0,0,160.6,273,Healthy,39,2026-05-06,2026-04-27,No,No,95.9,160.6,2026-04-27,609,1,53,2,178,unassigned,N,,,
2026-04-30,BAMBOO-QUEEN-LIGHTOLIVE-6PCS,X00438TL5B,B0CQ312HKC,"DECOLURE 100% Viscose Derived from Bamboo Sheets Queen Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Light Olive)",New,231,0,2,1,217,38,0,0,USD,2,26,42,85,,84.99,0,84.99,0,NoRestockExcessActionRequired,,0,0,0,127.39,0.28,0.262504,cubic feet,Standard,60.638424,US,gl_home,14195,356,0,35,35,84.99,154.98,1923.24,3229.33,6377.65,0,0,2,255,0,95.63,0,0,0,0,,28,0,18,2.36,194,50.97,4,1.58,21,30.03,18,26.94,0,0,0,0,0,0,314.7,63,Healthy,,,2026-04-27,Yes,No,314.7,303.1,2026-04-27,231,0,28,0,366,unassigned,N,,,
2026-04-30,SATIN-FITTED-QUEEN-RED,X004CBVFJ9,B0DBVYJJZ6,"DECOLURE Satin Fitted Sheet Queen Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Red)",New,132,0,16,126,0,0,0,0,USD,14,65,168,312,,17.95,0,17.95,0,CreateShippingPlan,,0,0,0,0,1.11,0.161698,cubic feet,Standard,21.344136,US,gl_home,14844,55,0,8,5,17.95,251.3,1166.75,3036.6,5621.4,5,8,3,0,0,10.92,0,0,0,0,,10,0,,,,,,,,,,,,,,,,,80.5,110,Healthy,137,2026-05-07,2026-04-27,Yes,No,80.5,78.9,2026-04-27,132,0,5,5,56,unassigned,N,,,
2026-04-30,SS-BAMBOO-LIGHT-PINK-CALIFKING-6PCS,X004D8Q35H,B0DDTXV2V8,"SLEEP SANCTUARY 100% Viscose Derived from Bamboo Sheets California King Size 6pcs – BamBliss Luxury Cooling Sheets for Hot Sleepers - Cloud Soft, 17"" Deep Pocket, Ultra Durable Bed Set (Light Pink)",New,23,0,0,0,23,0,0,0,USD,1,3,6,7,,69.99,0,69.99,0,Create Outlet deal,,37.49,2,0,2071.64,0.26,0.302756,cubic feet,Standard,6.963388,US,gl_home,47560,251,23,30,42,69.99,69.99,209.97,434.94,504.93,0,0,0,23,0,11.32,0,0,0,0,,0,0,4,0.61,19,5.76,0,0,0,0,0,0,0,0,0,0,0,0,406.8,3,Excess,,,2026-04-27,Yes,No,378.5,406.8,2026-04-27,23,0,0,0,251,unassigned,N,,,
2026-04-30,BAMBOO-FULL-TAUPE-6PCS,X00438F3YJ,B0CQ311KCT,"DECOLURE 100% Viscose Derived from Bamboo Sheets Full Size - Luxury 6 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Taupe)",New,6,0,24,0,0,0,0,0,USD,0,0,4,24,Low conversion,96.99,0,96.99,0,GoToRestock,,0,0,0,0,1.6,0.253502,cubic feet,Standard,1.521012,US,gl_home,14195,56,0,,3,96.99,0,0,306.96,1701.76,24,0,0,0,0,2.51,0,0,0,0,,20,0,,,,,,,,,,,,,,,,,,21,Healthy,11,2026-05-06,,,,,33.1,2026-04-27,24,18,2,0,58,unassigned,N,,,
2026-04-30,SATIN-STRIPE-QUEEN-BLACK,X0030KQXYF,B09G6LBXRX,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Queen Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Striped Black)",New,97,0,98,0,0,0,0,0,USD,9,42,54,61,,31.95,0,31.95,0,NoRestockExcessActionRequired,,0,0,0,0,1,0.184838,cubic feet,Standard,17.929286,US,gl_home,10574,88,0,9,20,28.76,287.55,1309.29,1683.19,1902.05,0,98,0,0,0,10.38,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,95.8,45,Healthy,,,2026-04-27,Yes,No,95.8,92.8,2026-04-27,97,0,0,0,88,unassigned,N,,,
2026-04-30,SS-SATIN-NAVY-BLUE-QUEEN-4PCS,X004D7A165,B0DDRH9RD7,"SLEEP SANCTUARY Satin Sheets Queen Size – 4 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Navy Blue)",New,280,0,257,20,26,0,0,0,USD,10,37,73,117,,33.95,0,33.95,0,NoExcessInventory,,0,0,0,0,0.5,0.271413,cubic feet,Standard,75.99564,US,gl_home,14711,286,0,32,33,33.95,339.5,1273.96,2598.16,4091.96,54,170,33,26,0,61.38,24,0,12,12,,27,0,7,0.95,25,6.78,0,0,0,0,0,0,0,0,0,0,0,0,226.1,77,Healthy,,,2026-04-27,Yes,No,226.1,176.4,2026-04-27,304,0,25,2,321,unassigned,N,,,
2026-04-30,LINEN-CURTAIN-52x96-LIGHT-GREY-2-PCS,X004NSMZJP,B0F638T9NF,"DECOLURE Linen Blackout Curtains - SunShield 96 Inches Long Black Out Curtains for Living Room and Bedroom Windows - Luxury Faux Linen, 2 Panels Set, Ultra Durable - 96 Length x 52 in (Light Grey)",New,91,0,0,1,90,0,0,0,USD,0,0,0,0,Low traffic,31.99,0,31.99,0,Advertise listing,,0,0,0,6402.34,0,0.265682,cubic feet,Standard,24.177062,US,gl_home,6773968,366,91,,,31.99,0,0,0,0,0,0,0,90,0,118.94,0,0,0,0,,1,0,0,0,0,0,27,10.78,63,91.24,0,0,0,0,0,0,0,0,,3,Excess,,,,,,,,2026-04-27,91,0,1,0,366,unassigned,N,,,
2026-04-30,SATIN-STRIPE-FULL-GOLD,X0030KQXSB,B09G6LCV5J,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky Full Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Striped Gold)",New,77,0,0,1,50,45,0,0,USD,1,8,22,25,,29.95,0,29.95,0,NoRestockExcessActionRequired,,26.94,14,0,50.93,0.22,0.177466,cubic feet,Standard,13.664882,US,gl_home,10574,244,54,38,40,29.95,29.95,219.55,602.85,716.7,0,0,0,95,0,34.31,0,0,0,0,,10,0,0,0,50,8.87,0,0,0,0,45,45.51,0,0,0,0,0,0,397.1,21,Excess,,,2026-04-27,Yes,No,243.3,397.1,2026-04-27,77,0,10,0,292,unassigned,N,,,
2026-04-30,SL-COOLING-SHEET-QUEEN-WHITE,X004OD4J4D,B0F7LW9GQN,"SLEEPHORIA Cooling Sheets - BreezeWeave 4 PC Queen Size Cooling Bed Sheets for Hot Sleepers & Deep, Cool Rest - Cloud Soft, Silky Smooth, 16 in Deep Pocket, Ultra Durable (White)",New,0,0,7,0,0,0,0,0,USD,9,139,246,289,,64.99,0,0,0,CreateShippingPlan,,,0,0,,2.38,0.301055,cubic feet,Standard,0,US,gl_home,32563,0,0,0,0,64.99,584.91,9028.61,15977.54,18800.11,0,7,0,0,0,,0,0,0,0,,7,0,,,,,,,,,,,,,,,,,43.8,58,Out of stock,112,2026-04-30,2026-04-27,No,No,15.7,43.8,2026-04-27,0,0,0,7,3,unassigned,N,,,
2026-04-30,SATIN-4PC-KING-DARK GREEN,X0042WKV0R,B0CQPPJFWN,"DECOLURE Satin Bed Sheets - 4 Piece Luxury Silky King Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Dark Green)",,0,0,1,0,0,0,0,0,USD,0,25,73,144,,0,0,0,0,CreateShippingPlan,,,0,0,,2.1,0.271659,cubic feet,Standard,0,US,gl_home,10574,16,0,4,2,33.95,0,731.68,2475.28,4885.73,1,0,0,0,0,,30,0,30,0,,2,0,,,,,,,,,,,,,,,,,40.7,99,Out of stock,149,2026-05-06,2026-04-27,Yes,No,10.3,40.7,2026-04-27,30,0,1,1,17,unassigned,N,,,
2026-04-30,SS-SATIN-SAGE-GREEN-TWIN-3PCS,X004D7EVYX,B0DDR154D4,"SLEEP SANCTUARY Satin Sheets Twin Size – 3 Piece Luxury Silky Bed Set, Softer Than Silk, 15"" Deep Pocket, Cooling & Wrinkle-Free, Moisture-Wicking & Breathable for Hair & Skin (Sage Green)",New,51,0,0,0,32,19,0,0,USD,0,1,1,1,,35.95,0,35.95,0,Create Outlet deal,,20.96,2,0,1952.78,0.02,0.128822,cubic feet,Standard,6.569922,US,gl_home,14711,366,51,204,663,35.95,0,26.96,26.96,26.96,0,0,0,51,0,23.86,0,0,0,0,,2,0,0,0,30,3.86,0,0,2,1.4,19,13.96,0,0,0,0,0,0,4814,4,Excess,,,2026-04-27,Yes,No,1598,4814,2026-04-27,51,0,2,0,366,unassigned,N,,,
2026-04-30,SATIN-FITTED-KING-PURPLE,X004CBP79X,B0DBVZJTGS,"DECOLURE Satin Fitted Sheet King Size (1 PC) – Luxuriously Smooth & Softer Than Silk Bed Sheets w/ 15 Inch Deep Pocket Hypoallergenic Wrinkle Free, Secure Snug Fit, Elastic Corner Straps (Purple)",New,442,0,5,81,372,0,0,0,USD,8,24,44,56,,19.95,0,18.16,0,Edit listing,,0,0,0,6738.68,0.11,0.175575,cubic feet,Standard,77.60415,US,gl_home,14844,366,396,73,102,18.16,147.6,466.99,871.99,1117.39,2,2,1,372,0,114.79,0,0,0,0,,29,0,60,5.27,320,56.21,12,3.16,0,0,0,0,0,0,0,0,0,0,854.2,46,Excess,,,2026-04-27,Yes,No,695.8,854.2,2026-04-27,442,0,29,0,366,unassigned,N,,,
2026-04-30,SATIN-SEA-TEAL-TWIN,X003EKAABN,B0BG21MMW9,"DECOLURE Satin Bed Sheets - 3 Piece Luxury Silky Twin Size Bedding Set - Softer Than Silk, Wrinkle-Free with 15” Deep Pocket Fitted Sheet, Perfect for Hair & Skin, Gifts for Women (Sea Teal)",New,130,0,2,30,0,0,1,97,USD,2,6,12,17,,27.95,0,27.95,0,Edit listing,,24,16,0,1273.63,0.12,0.196038,cubic feet,Standard,25.48494,US,gl_home,10574,366,83,86,99,27.95,55.9,155.7,319.4,459.15,0,0,2,0,0,166.47,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,151.78,741.8,18,Excess,,,2026-04-27,Yes,No,576.6,741.8,2026-04-27,130,0,0,0,366,unassigned,N,,,
2026-04-30,LINEN-CURTAIN-52x72-BEIGE-2-PCS,X004NSXUMV,B0F637WVF9,"DECOLURE Linen Blackout Curtains - SunShield 72 Inches Long Black Out Curtains for Living Room and Bedroom Windows - Luxury Faux Linen, 2 Panels Set, Ultra Durable - 72 Length x 52 in (Beige)",New,46,0,1,0,45,0,0,0,USD,0,0,0,0,Low traffic,28.99,0,28.99,0,Create removal order,,0,0,0,2460.23,0,0.199952,cubic feet,Standard,9.197792,US,gl_home,8037084,366,46,,,28.99,0,0,0,0,0,0,1,45,0,42.86,0,0,0,0,,1,0,0,0,0,0,16,4.8,29,31.61,0,0,0,0,0,0,0,0,,3,Excess,,,,,,,,2026-04-27,46,0,1,0,366,unassigned,N,,,
2026-04-30,BAMBOO-KING-OLIVE,X002O4Z17D,B08KQLK2HK,"DECOLURE 100% Viscose Derived from Bamboo Sheets King Size - Luxury 4 Pc Naturally Cooling Sheets, Ultra Soft Bed Set - Deep 17"" Pockets, Durable Double Stitching, Oeko Tex Standard (Olive)",New,460,0,201,71,259,0,0,0,USD,25,84,219,302,,84.99,0,84.99,0,NoRestockExcessActionRequired,,0,0,0,22.07,0.46,0.328669,cubic feet,Standard,151.18774,US,gl_home,11515,299,0,21,19,84.99,1933.12,6312.07,16117.55,22275.09,2,2,197,259,0,160.91,0,0,0,0,,77,0,7,1.15,223,73.31,35,17.25,0,0,0,0,0,0,0,0,0,0,220.5,45,Healthy,,,2026-04-27,Yes,No,220.5,203.5,2026-04-27,462,2,75,0,366,unassigned,N,,,
2026-04-30,BM-FULL-PINK,X0045A9LO3,B0CWJ8YXR4,DECOLURE Cooling Sheets Full Set 4pcs - Luxurious & Ultra-Soft Full Size Cooling Sheets for Hot Sleepers - Comfortable Bamboo Viscose Microfiber Full Cooling Bed Sheets w/Deep Pockets (Pink),New,102,0,0,108,0,0,0,0,USD,0,7,13,14,,47.95,0,47.95,0,Create Outlet deal,,25.16,2,0,5575.58,0.11,0.205738,cubic feet,Standard,20.985276,US,gl_home,99235,366,102,58,94,47.95,0,251.65,467.35,503.3,0,0,0,0,0,14.97,0,0,0,0,,18,0,,,,,,,,,,,,,,,,,832.9,5,Excess,,,2026-04-27,Yes,No,412.3,832.9,2026-04-27,102,0,18,0,366,unassigned,N,,,
2026-04-30,BM-KING-R-PURPLE,X003VHUFZ5,B0C9LS8Z18,DECOLURE Cooling Bed Sheets King Set 4pcs - Luxurious & Ultra-Soft King Size Cooling Sheets for Hot Sleepers - Comfortable & Cool Bamboo Viscose Microfiber Sheets King Size w/Deep Pockets (Purple),New,24,0,2,9,17,0,0,0,USD,12,39,84,105,,37.95,0,37.95,0,GoToRestock,,0,0,0,0,1.09,0.241113,cubic feet,Standard,5.786712,US,gl_home,99235,24,0,2,2,37.95,461.4,1504.05,3319.92,4158.87,1,1,0,17,0,4.57,0,0,0,0,,2,0,0,0,17,4.08,0,0,0,0,0,0,0,0,0,0,0,0,82.1,28,Low stock,29,2026-05-06,2026-04-27,Yes,No,47.8,82.1,2026-04-27,25,1,0,1,25,unassigned,N,,,
